filename;numVertices;numEdges;kWeight;maxIterations;removeVerticesPercentage;insertionMethod;destructionMethod;reconstructionMethod;runtime(ms);size;solution
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.25;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;5738;13;[833, 1828, 932, 967, 1897, 971, 558, 207, 1999, 1431, 312, 571, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.25;160;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;6067;13;[833, 1828, 932, 967, 712, 1897, 971, 558, 1998, 207, 312, 1978, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.25;160;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;6398;13;[833, 1828, 932, 967, 1992, 1897, 558, 207, 312, 571, 667, 28, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;64;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7062;15;[932, 1258, 875, 1259, 492, 588, 429, 1197, 1933, 46, 1747, 629, 1269, 1110, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;64;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7193;15;[932, 1993, 875, 523, 492, 588, 429, 1197, 1747, 629, 1269, 1110, 1721, 1502, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;64;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7272;15;[932, 875, 523, 492, 588, 429, 1197, 1998, 594, 1747, 629, 1269, 1110, 1502, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;64;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7406;15;[932, 777, 875, 523, 492, 588, 429, 1197, 1999, 1747, 629, 1269, 1110, 1502, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;96;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7282;15;[932, 1289, 875, 492, 588, 429, 1197, 46, 1936, 1747, 629, 1269, 1110, 888, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;96;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7370;15;[932, 777, 875, 523, 492, 588, 429, 1197, 1998, 1747, 629, 1269, 1110, 1502, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;96;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7397;15;[932, 1992, 875, 523, 492, 588, 429, 1197, 1747, 629, 1269, 1110, 1721, 1502, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;96;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7478;15;[932, 1992, 875, 523, 492, 588, 429, 1197, 1747, 629, 1269, 1110, 1721, 1502, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;128;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7448;15;[932, 777, 875, 523, 492, 588, 429, 1197, 1999, 1747, 629, 1269, 1110, 1502, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;128;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7555;15;[1986, 932, 1258, 875, 1259, 492, 588, 429, 1197, 46, 1747, 629, 1269, 1110, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;128;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7353;15;[932, 1992, 875, 523, 492, 588, 429, 1197, 1747, 629, 1269, 1110, 1721, 1502, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;128;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7166;15;[1730, 1027, 932, 875, 492, 588, 429, 1197, 46, 1747, 629, 1269, 1110, 888, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;160;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7136;15;[932, 777, 875, 523, 492, 588, 429, 1197, 1998, 1747, 629, 1269, 1110, 1502, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7218;15;[932, 1993, 875, 523, 492, 588, 429, 1197, 1747, 629, 1269, 1110, 1721, 1502, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;160;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7228;15;[932, 875, 1259, 492, 588, 429, 1197, 46, 434, 1747, 629, 1269, 1941, 1110, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.5;160;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;7442;15;[932, 875, 1259, 11, 492, 588, 429, 1197, 46, 1777, 1747, 629, 1269, 1110, 223]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;64;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;9741;18;[1282, 1827, 1861, 459, 1003, 1996, 558, 1582, 1872, 721, 882, 626, 1458, 915, 503, 1527, 184, 538]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;64;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;10833;19;[1376, 1952, 647, 459, 1003, 651, 558, 1582, 1872, 1233, 882, 83, 1299, 503, 1527, 184, 538, 347, 1852]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;64;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;9715;18;[1282, 1827, 1861, 459, 1003, 1996, 558, 1582, 1872, 721, 882, 626, 1458, 915, 503, 1527, 184, 538]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;64;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;9901;18;[1861, 778, 459, 1003, 558, 1582, 846, 78, 1872, 721, 882, 626, 1458, 503, 1527, 184, 538, 1725]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;96;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;10293;18;[1861, 1960, 778, 459, 1003, 558, 1582, 846, 78, 1872, 721, 882, 626, 1458, 503, 1527, 184, 538]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;0.75;96;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;10610;19;[647, 1960, 1864, 459, 1003, 651, 558, 1582, 1872, 1233, 882, 83, 1973, 503, 1527, 1943, 184, 1016, 538]
