filename,numVertices,numEdges,kWeight,maxIterations,removeVerticesPercentage,wheelIterations,runtime(ms),size
w_rnd_graph_500_20_2.txt,500,25200,0.5,160,0.2,32,181122,17
w_rnd_graph_500_20_2.txt,500,25200,0.75,160,0.2,32,1981,19
w_rnd_graph_500_20_2.txt,500,25200,1.0,160,0.2,32,2165,23
w_rnd_graph_500_20_3.txt,500,25200,0.1,160,0.2,32,839,12
w_rnd_graph_500_20_3.txt,500,25200,0.25,160,0.2,32,1090,14
w_rnd_graph_500_20_3.txt,500,25200,0.5,160,0.2,32,1804,17
w_rnd_graph_500_20_3.txt,500,25200,0.75,160,0.2,32,2367,20
w_rnd_graph_500_20_3.txt,500,25200,1.0,160,0.2,32,2261,23
w_rnd_graph_500_20_4.txt,500,25200,0.1,160,0.2,32,898,12
w_rnd_graph_500_20_4.txt,500,25200,0.25,160,0.2,32,1345,14
w_rnd_graph_500_20_4.txt,500,25200,0.5,160,0.2,32,1637,16
w_rnd_graph_500_20_4.txt,500,25200,0.75,160,0.2,32,180551,20
w_rnd_graph_500_20_4.txt,500,25200,1.0,160,0.2,32,3247,25
w_rnd_graph_500_30_1.txt,500,37675,0.1,160,0.2,32,596,9
w_rnd_graph_500_30_1.txt,500,37675,0.25,160,0.2,32,709,9
w_rnd_graph_500_30_1.txt,500,37675,0.5,160,0.2,32,1013,11
w_rnd_graph_500_30_1.txt,500,37675,0.75,160,0.2,32,1281,14
w_rnd_graph_500_30_1.txt,500,37675,1.0,160,0.2,32,2163,17
w_rnd_graph_500_30_2.txt,500,37675,0.1,160,0.2,32,849,9
w_rnd_graph_500_30_2.txt,500,37675,0.25,160,0.2,32,934,10
w_rnd_graph_500_30_2.txt,500,37675,0.5,160,0.2,32,927,11
w_rnd_graph_500_30_2.txt,500,37675,0.75,160,0.2,32,1372,15
w_rnd_graph_500_30_2.txt,500,37675,1.0,160,0.2,32,1794,18
w_rnd_graph_500_30_3.txt,500,37675,0.1,160,0.2,32,622,9
w_rnd_graph_500_30_3.txt,500,37675,0.25,160,0.2,32,716,9
w_rnd_graph_500_30_3.txt,500,37675,0.5,160,0.2,32,956,11
w_rnd_graph_500_30_3.txt,500,37675,0.75,160,0.2,32,1423,14
w_rnd_graph_500_30_3.txt,500,37675,1.0,160,0.2,32,2039,18
w_rnd_graph_500_30_4.txt,500,37675,0.1,160,0.2,32,636,8
w_rnd_graph_500_30_4.txt,500,37675,0.25,160,0.2,32,662,9
w_rnd_graph_500_30_4.txt,500,37675,0.5,160,0.2,32,180399,11
w_rnd_graph_500_30_4.txt,500,37675,0.75,160,0.2,32,1743,15
w_rnd_graph_500_30_4.txt,500,37675,1.0,160,0.2,32,2246,17
w_rnd_graph_500_40_1.txt,500,50150,0.1,160,0.2,32,580,7
w_rnd_graph_500_40_1.txt,500,50150,0.25,160,0.2,32,619,8
w_rnd_graph_500_40_1.txt,500,50150,0.5,160,0.2,32,638,9
w_rnd_graph_500_40_1.txt,500,50150,0.75,160,0.2,32,907,11
w_rnd_graph_500_40_1.txt,500,50150,1.0,160,0.2,32,1442,13
w_rnd_graph_500_40_2.txt,500,50150,0.1,160,0.2,32,369,6
w_rnd_graph_500_40_2.txt,500,50150,0.25,160,0.2,32,725,8
w_rnd_graph_500_40_2.txt,500,50150,0.5,160,0.2,32,722,9
w_rnd_graph_500_40_2.txt,500,50150,0.75,160,0.2,32,942,11
w_rnd_graph_500_40_2.txt,500,50150,1.0,160,0.2,32,1054,12
w_rnd_graph_500_40_3.txt,500,50150,0.1,160,0.2,32,572,6
w_rnd_graph_500_40_3.txt,500,50150,0.25,160,0.2,32,581,7
w_rnd_graph_500_40_3.txt,500,50150,0.5,160,0.2,32,681,8
w_rnd_graph_500_40_3.txt,500,50150,0.75,160,0.2,32,1242,11
w_rnd_graph_500_40_3.txt,500,50150,1.0,160,0.2,32,1232,10
w_rnd_graph_500_40_4.txt,500,50150,0.1,160,0.2,32,455,6
w_rnd_graph_500_40_4.txt,500,50150,0.25,160,0.2,32,500,7
w_rnd_graph_500_40_4.txt,500,50150,0.5,160,0.2,32,710,9
w_rnd_graph_500_40_4.txt,500,50150,0.75,160,0.2,32,180388,11
w_rnd_graph_500_40_4.txt,500,50150,1.0,160,0.2,32,1161,13
