filename;numVertices;numEdges;kWeight;maxIterations;removeVerticesPercentage;wheelIterations;runtime(ms);size;solution
random/w_rnd_graph_1000_20_3.txt;1000;100400;1.0;160;0.2;32;12246;28;[258, 579, 132, 6, 262, 520, 971, 973, 526, 336, 977, 785, 340, 663, 666, 794, 350, 287, 163, 678, 558, 495, 624, 880, 689, 504, 312, 829]
random/w_rnd_graph_1000_50_3.txt;1000;250250;0.1;160;0.2;32;1812;6;[817, 866, 309, 854, 828, 829]
random/w_rnd_graph_1000_50_3.txt;1000;250250;0.25;160;0.2;32;2276;7;[800, 817, 98, 552, 44, 572, 973]
random/w_rnd_graph_1000_50_3.txt;1000;250250;0.5;160;0.2;32;3068;8;[544, 817, 626, 616, 457, 729, 905, 987]
random/w_rnd_graph_1000_50_3.txt;1000;250250;0.75;160;0.2;32;3913;10;[80, 98, 994, 615, 88, 729, 890, 461, 527, 895]
random/w_rnd_graph_1000_50_3.txt;1000;250250;1.0;160;0.2;32;6270;11;[193, 627, 5, 744, 968, 825, 729, 828, 637, 95, 383]
random/w_rnd_graph_500_20_3.txt;500;25200;0.1;160;0.2;32;839;12;[162, 35, 392, 490, 109, 270, 147, 499, 341, 406, 441, 124]
random/w_rnd_graph_500_20_3.txt;500;25200;0.25;160;0.2;32;1090;14;[481, 321, 162, 163, 69, 200, 106, 304, 240, 273, 370, 85, 152, 314]
random/w_rnd_graph_500_20_3.txt;500;25200;0.5;160;0.2;32;1804;17;[391, 103, 106, 490, 299, 236, 140, 493, 495, 399, 115, 180, 57, 122, 412, 380, 478]
random/w_rnd_graph_500_20_3.txt;500;25200;0.75;160;0.2;32;2367;20;[352, 262, 391, 231, 487, 265, 41, 427, 205, 270, 495, 18, 307, 51, 148, 473, 154, 314, 283, 477]
random/w_rnd_graph_500_20_3.txt;500;25200;1.0;160;0.2;32;2261;23;[64, 289, 162, 66, 227, 355, 163, 199, 391, 106, 428, 492, 111, 48, 496, 146, 213, 55, 57, 283, 124, 348, 287]
random/w_rnd_graph_2000_50_2.txt;2000;1000500;0.1;160;0.2;32;9984;7;[1665, 1474, 901, 358, 806, 1981, 879]
random/w_rnd_graph_2000_50_2.txt;2000;1000500;0.25;160;0.2;32;9746;8;[4, 1925, 1221, 582, 458, 186, 1998, 1983]
random/w_rnd_graph_2000_50_2.txt;2000;1000500;0.5;160;0.2;32;10032;9;[641, 1700, 852, 23, 1976, 458, 1034, 1084, 1455]
random/w_rnd_graph_2000_50_2.txt;2000;1000500;0.75;160;0.2;32;24220;11;[947, 163, 164, 438, 1368, 1464, 1067, 220, 1948, 270, 1966]
random/w_rnd_graph_2000_50_2.txt;2000;1000500;1.0;160;0.2;32;21155;13;[288, 704, 994, 615, 264, 1098, 1418, 717, 111, 1393, 1592, 1817, 1886]
random/w_rnd_graph_500_40_1.txt;500;50150;0.1;160;0.2;32;580;7;[195, 4, 245, 56, 155, 492, 125]
random/w_rnd_graph_500_40_1.txt;500;50150;0.25;160;0.2;32;619;8;[208, 497, 354, 245, 184, 170, 444, 206]
random/w_rnd_graph_500_40_1.txt;500;50150;0.5;160;0.2;32;638;9;[208, 176, 86, 486, 408, 458, 155, 95, 63]
random/w_rnd_graph_500_40_1.txt;500;50150;0.75;160;0.2;32;907;11;[496, 384, 195, 99, 451, 245, 213, 149, 489, 60, 95]
random/w_rnd_graph_500_40_1.txt;500;50150;1.0;160;0.2;32;1442;13;[67, 261, 487, 8, 456, 394, 492, 463, 468, 375, 186, 250, 443]
random/w_rnd_graph_3000_20_4.txt;3000;901200;0.1;160;0.2;32;37975;17;[2528, 2277, 457, 2825, 2441, 1451, 1100, 2960, 1394, 1778, 2870, 663, 2137, 218, 540, 2173, 2558]
random/w_rnd_graph_3000_20_4.txt;3000;901200;0.25;160;0.2;32;68389;20;[482, 2020, 2532, 2981, 1321, 1385, 2506, 2186, 273, 1394, 2290, 2162, 403, 2454, 2168, 153, 1465, 1721, 1151, 351]
random/w_rnd_graph_3000_20_4.txt;3000;901200;0.5;160;0.2;32;56174;23;[705, 2882, 1412, 997, 1894, 712, 1928, 2536, 1837, 1200, 1136, 273, 2002, 626, 276, 214, 183, 2999, 2360, 153, 190, 2558, 1247]
random/w_rnd_graph_3000_20_4.txt;3000;901200;0.75;160;0.2;32;126171;28;[705, 132, 2756, 196, 1158, 458, 906, 2317, 2766, 2191, 1688, 1816, 1629, 1247, 543, 1183, 489, 2281, 2667, 1837, 2990, 880, 1267, 1209, 2748, 1533, 190, 830]
