filename,numVertices,numEdges,kWeight,maxIterations,removeVerticesPercentage,destructionMethod,reconstructionMethod,runtime(ms),size
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,4854,24
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,4787,23
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,4753,23
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,29639,23
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,COMPLETE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,5649,23
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,COMPLETE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,6019,23
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,COMPLETE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,3124,23
w_rnd_graph_1000_20_2.txt,1000,100400,0.75,160,0.2,COMPLETE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,9951,23
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,RANDOM_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,4420,27
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,RANDOM_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,3578,27
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,RANDOM_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,4132,29
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,RANDOM_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,8228,27
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,EDGE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,4733,28
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,EDGE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,4296,28
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,EDGE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,3822,27
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,EDGE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,34420,27
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,5619,27
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,5728,27
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,5153,28
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,CONTRIBUTION_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,36794,28
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,COMPLETE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,8750,27
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,COMPLETE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,7499,28
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,COMPLETE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,5557,28
w_rnd_graph_1000_20_2.txt,1000,100400,1.0,160,0.2,COMPLETE_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,10860,28
w_rnd_graph_1000_50_3.txt,1000,250250,0.1,160,0.2,RANDOM_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,591,6
w_rnd_graph_1000_50_3.txt,1000,250250,0.1,160,0.2,RANDOM_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,553,6
w_rnd_graph_1000_50_3.txt,1000,250250,0.1,160,0.2,RANDOM_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,598,6
w_rnd_graph_1000_50_3.txt,1000,250250,0.1,160,0.2,RANDOM_BASED_DESTRUCTION,COMPLETE_BASED_RECONSTRUCTION,984,6
w_rnd_graph_1000_50_3.txt,1000,250250,0.1,160,0.2,EDGE_BASED_DESTRUCTION,RANDOM_BASED_RECONSTRUCTION,688,6
w_rnd_graph_1000_50_3.txt,1000,250250,0.1,160,0.2,EDGE_BASED_DESTRUCTION,EDGE_BASED_RECONSTRUCTION,706,6
w_rnd_graph_1000_50_3.txt,1000,250250,0.1,160,0.2,EDGE_BASED_DESTRUCTION,CONTRIBUTION_BASED_RECONSTRUCTION,708,6
